"Provider","OUI","Product Class","Model Name","Serial Number","UF1","UF2","UF3","UF4","WAN MAC","TR-069 IP","Public IPv4","WAN IPv4","WAN IPv6","SW Version","Subscriber Key","Customer ID","Agreement ID","CR Method","Created","Last Contact","Status"
"Hay","CCBE59","804Mesh","804Mesh","261807040024","restored","","","","CC:BE:59:B9:09:B3","192.168.28.12","163.182.235.203","","","3.0.3.102","10201076_9991000436@58502.com","10201076","9991000436","GW Port Mapping","2023-04-18 10:56:07 EDT","2025-09-22 19:37:31 EDT","ERROR"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67B0","restored","","","","b8:94:70:db:f1:86","23.155.129.148","23.155.129.148","23.155.129.148","","23.4.0.1.128","10204470_9991019376@58502.com","10204470","9991019376","HTTP","2023-04-18 14:41:55 EDT","2025-11-18 00:17:19 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6756","restored","","","","b8:94:70:db:ed:a8","163.182.249.2","163.182.249.2","163.182.249.2","","23.4.0.1.128","10221189_9991003856@58502.com","10221189","9991003856","HTTP","2023-04-18 14:42:11 EDT","2025-11-18 06:51:22 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67BF","restored","","","","b8:94:70:db:f2:2b","163.182.240.127","163.182.240.127","163.182.240.127","","23.4.0.1.128","10231338_9991014785@58502.com","10231338","9991014785","HTTP","2023-04-18 14:42:25 EDT","2025-11-18 00:33:04 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67BA","restored","","","","b8:94:70:db:f1:f4","104.247.100.237","104.247.100.237","104.247.100.237","","23.4.0.1.128","10231340_9991010319@58502.com","10231340","9991010319","HTTP","2023-04-18 14:42:35 EDT","2025-11-18 10:09:27 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67B8","restored","","","","b8:94:70:db:f1:de","104.247.102.153","104.247.102.153","104.247.102.153","","23.4.0.1.128","10224800_9991005903@58502.com","10224800","9991005903","HTTP","2023-04-18 14:43:01 EDT","2025-11-17 18:15:21 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D68AA","restored","","","","b8:94:70:db:fc:44","136.175.68.85","136.175.68.85","136.175.68.85","","23.4.0.1.128","10216776_9991000884@58502.com","10216776","9991000884","HTTP","2023-04-18 14:58:59 EDT","2025-11-18 14:00:20 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0FE1","FirmwareUpgrade_InProgress","","","","b8:94:70:be:be:70","192.168.1.137","206.130.214.219","","","23.4.0.1.115","SN-CXNK011A0FE1@nosub.net","","","GW Port Mapping","2023-04-18 15:01:35 EDT","2025-11-18 15:35:43 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0FF1","restored","","","","b8:94:70:be:be:c0","192.168.1.216","163.182.238.204","192.168.1.216","","23.4.0.1.115","SN-CXNK011A0FF1@nosub.net","","","GW Port Mapping","2023-04-18 15:13:36 EDT","2025-11-18 15:35:19 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F5","restored","","","","b8:94:70:db:f4:7d","206.130.212.234","206.130.212.234","206.130.212.234","","23.4.0.1.128","10231292_9991015126@58502.com","10231292","9991015126","HTTP","2023-04-19 11:09:59 EDT","2025-10-12 18:24:04 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F7","restored","","","","b8:94:70:db:f4:93","163.182.244.169","163.182.244.169","163.182.244.169","","23.4.0.1.128","10222844_9991004381@58502.com","10222844","9991004381","HTTP","2023-04-19 11:10:13 EDT","2025-11-18 11:36:08 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67FA","restored","","","","b8:94:70:db:f4:b4","206.130.215.224","206.130.215.224","206.130.215.224","","23.4.0.1.128","10224635_9991005706@58502.com","10224635","9991005706","HTTP","2023-04-19 11:10:16 EDT","2025-11-18 09:23:34 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67C9","restored","","","","b8:94:70:db:f2:99","163.182.236.228","163.182.236.228","163.182.236.228","","23.4.0.1.128","10229326_9991002965@58502.com","10229326","9991002965","HTTP","2023-04-19 11:10:18 EDT","2025-11-18 10:21:25 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F2","restored","","","","b8:94:70:db:f4:5c","163.182.227.164","163.182.227.164","163.182.227.164","","23.4.0.1.128","10231302_9991018086@58502.com","10231302","9991018086","HTTP","2023-04-19 11:10:42 EDT","2025-10-15 07:12:25 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67AB","restored","","","","b8:94:70:db:f1:4f","136.175.68.129","136.175.68.129","136.175.68.129","","23.4.0.1.128","10208458_9991000757@58502.com","10208458","9991000757","HTTP","2023-04-19 11:10:46 EDT","2025-11-17 19:45:07 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67FC","restored","","","","b8:94:70:db:f4:ca","163.182.244.102","163.182.244.102","163.182.244.102","","23.4.0.1.128","10231311_9991015396@58502.com","10231311","9991015396","HTTP","2023-04-19 11:10:54 EDT","2025-11-18 09:26:40 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F6","restored","","","","b8:94:70:db:f4:88","163.182.226.229","163.182.226.229","163.182.226.229","","23.4.0.1.128","10202197_9991012072@58502.com","10202197","9991012072","HTTP","2023-04-19 15:00:51 EDT","2025-09-28 07:21:53 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F4","restored","","","","b8:94:70:db:f4:72","163.182.241.224","163.182.241.224","163.182.241.224","","23.4.0.1.128","SN-CXNK011D67F4@nosub.net","","","HTTP","2023-04-19 15:01:46 EDT","2025-08-14 11:24:19 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67EF","restored","","","","b8:94:70:db:f4:3b","104.247.103.121","104.247.103.121","104.247.103.121","","23.4.0.1.128","10229196_9991003141@58502.com","10229196","9991003141","HTTP","2023-04-19 15:01:51 EDT","2025-11-18 14:43:00 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67F0","restored","","","","b8:94:70:db:f4:46","163.182.248.127","163.182.248.127","163.182.248.127","","23.4.0.1.128","10231327_9991005824@58502.com","10231327","9991005824","HTTP","2023-04-19 15:01:55 EDT","2025-11-18 12:43:15 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67DD","restored","","","","b8:94:70:db:f3:75","136.175.70.248","136.175.70.248","136.175.70.248","","23.4.0.1.128","10222831_9991009108@58502.com","10222831","9991009108","HTTP","2023-04-19 16:07:42 EDT","2025-11-18 09:41:54 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67E2","restored","","","","b8:94:70:db:f3:ac","136.175.68.198","136.175.68.198","136.175.68.198","","23.4.0.1.128","10231221_9991010596@58502.com","10231221","9991010596","HTTP","2023-04-19 16:07:56 EDT","2025-11-18 00:37:29 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67CE","restored","","","","b8:94:70:db:f2:d0","10.210.3.88","163.182.224.175","10.210.3.88","","23.3.0.3.57","10205750_9991011352@58502.com","10205750","9991011352","HTTP","2023-04-19 16:08:16 EDT","2025-11-18 09:26:45 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67DB","restored","","","","b8:94:70:db:f3:5f","104.247.102.97","104.247.102.97","104.247.102.97","","23.4.0.1.128","10231296_9996009229@58502.com","10231296","9996009229","HTTP","2023-04-19 16:08:42 EDT","2025-11-17 23:53:29 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67D0","restored","","","","b8:94:70:db:f2:e6","104.247.101.61","104.247.101.61","104.247.101.61","","23.4.0.1.128","10223654_9991004438@58502.com","10223654","9991004438","HTTP","2023-04-19 16:08:53 EDT","2025-11-17 22:48:00 EST","ERROR"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67DE","restored","","","","b8:94:70:db:f3:80","163.182.232.96","163.182.232.96","163.182.232.96","","23.4.0.1.128","10231282_9991010273@58502.com","10231282","9991010273","HTTP","2023-04-19 16:08:57 EDT","2025-11-18 10:28:59 EST","OK"
"Hay","3c9066","963168_OT142C_B","SR515ac","3c9066ab94cb","restored","GUI_PASS_2023-03","","","3c:90:66:ab:94:cb","163.182.236.30","163.182.236.30","163.182.236.30","","2.6.2.7","10202241_9991003011@58502.com","10202241","9991003011","HTTP","2023-04-19 17:12:30 EDT","2025-11-18 10:15:04 EST","ERROR"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6860","restored","","","","b8:94:70:db:f9:16","163.182.242.179","163.182.242.179","163.182.242.179","","23.4.0.1.128","SN-CXNK011D6860@nosub.net","","","HTTP","2023-04-20 11:08:12 EDT","2025-08-08 13:40:16 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK010EE046","restored","","","","b8:94:70:43:ba:49","163.182.243.212","163.182.243.212","163.182.243.212","","23.4.0.1.128","10223766_9991010549@58502.com","10223766","9991010549","HTTP","2023-04-20 13:10:37 EDT","2025-11-17 21:44:06 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011142BE","restored","","","","b8:94:70:59:10:7e","163.182.246.176","163.182.246.176","163.182.246.176","","23.4.0.1.128","10231300_9991011153@58502.com","10231300","9991011153","HTTP","2023-04-20 13:27:38 EDT","2025-11-18 09:24:49 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F55","restored","","","","b8:94:70:be:bb:b4","192.168.1.207","163.182.243.212","192.168.1.207","","23.4.0.1.115","10223766_9991010549@58502.com","10223766","9991010549","GW Port Mapping","2023-04-20 13:30:01 EDT","2025-11-18 15:39:23 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011142D1","restored","","","","b8:94:70:59:11:4f","104.247.101.24","104.247.101.24","104.247.101.24","","23.4.0.1.128","10227608_9991003831@58502.com","10227608","9991003831","HTTP","2023-04-20 13:36:09 EDT","2025-11-18 03:30:40 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67D5","restored","","","","b8:94:70:db:f3:1d","23.155.131.157","23.155.131.157","23.155.131.157","","23.4.0.1.128","10224876_9991008725@58502.com","10224876","9991008725","HTTP","2023-04-20 16:02:07 EDT","2025-11-18 10:12:55 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67E9","restored","","","","b8:94:70:db:f3:f9","23.155.130.80","23.155.130.80","23.155.130.80","","23.4.0.1.128","10224460_9991002865@58502.com","10224460","9991002865","HTTP","2023-04-20 16:02:23 EDT","2025-11-17 18:45:47 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6799","restored","","","","b8:94:70:db:f0:89","104.247.101.96","104.247.101.96","104.247.101.96","","23.4.0.1.128","10231321_9991016502@58502.com","10231321","9991016502","HTTP","2023-04-20 16:02:25 EDT","2025-11-17 21:59:57 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67D3","restored","","","","b8:94:70:db:f3:07","163.182.244.123","163.182.244.123","163.182.244.123","","23.4.0.1.128","10227263_9991000621@58502.com","10227263","9991000621","HTTP","2023-04-20 16:03:25 EDT","2025-11-18 09:24:16 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FE5F","restored","","","","f8:85:f9:9c:ca:f5","104.247.102.183","104.247.102.183","104.247.102.183","","23.4.0.1.128","10220399_9991005768@58502.com","10220399","9991005768","HTTP","2023-04-21 14:30:13 EDT","2025-11-17 19:41:23 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D68A3","restored","","","","b8:94:70:db:fb:f7","163.182.239.119","163.182.239.119","163.182.239.119","","23.4.0.1.128","10231208_9991016414@58502.com","10231208","9991016414","HTTP","2023-04-21 14:41:51 EDT","2025-11-18 13:21:23 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F50","restored","","","","b8:94:70:be:bb:9b","192.168.1.182","104.247.102.183","192.168.1.182","","23.4.0.1.115","10220399_9991005768@58502.com","10220399","9991005768","GW Port Mapping","2023-04-21 15:01:11 EDT","2025-11-18 15:37:33 EST","OK"
"Hay","D0768F","ENT","844E-1","CXNK00898A0D","restored","GUI_PASS_2023-03","","","d0:76:8f:3a:b9:d8","163.182.232.52","163.182.232.52","163.182.232.52","","12.2.12.9.1","10226578_9991009480@58502.com","10226578","9991009480","HTTP","2023-04-21 16:07:43 EDT","2025-08-16 19:20:33 EDT","OFFLINE"
"Hay","CCBE59","ENT","844E-1","CXNK003D9BF1","restored","GUI_PASS_2023-03","","","cc:be:59:2d:43:97","104.247.102.221","104.247.102.221","104.247.102.221","","12.2.12.9.1","10227660_9991007703@58502.com","10227660","9991007703","HTTP","2023-04-23 09:50:31 EDT","2025-11-18 10:32:40 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6889","restored","","","","b8:94:70:db:fa:d9","163.182.246.51","163.182.246.51","163.182.246.51","","23.4.0.1.128","10230378_9991008445@58502.com","10230378","9991008445","HTTP","2023-04-23 11:00:24 EDT","2025-11-18 09:25:03 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6822","restored","","","","b8:94:70:db:f6:6c","163.182.239.181","163.182.239.181","163.182.239.181","","23.4.0.1.128","10230867_9991013092@58502.com","10230867","9991013092","HTTP","2023-04-23 12:41:34 EDT","2025-11-18 07:57:22 EST","OK"
"Hay","84d343","GigaMesh","GM1028","CXNK00CBEF83","restored","","","","84:d3:43:96:4f:99","192.168.1.244","163.182.246.50","192.168.1.244","","23.4.0.1.115","10231057_9991016105@58502.com","10231057","9991016105","GW Port Mapping","2023-04-24 09:49:16 EDT","2025-11-18 15:37:46 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F37","restored","","","","b8:94:70:be:bb:1e","192.168.1.207","163.182.246.50","192.168.1.207","","23.4.0.1.115","10231057_9991016105@58502.com","10231057","9991016105","GW Port Mapping","2023-04-24 09:50:14 EDT","2025-11-18 15:38:35 EST","OK"
"Hay","84d343","GigaMesh","GM1028","CXNK00CBEF2C","restored","","","","84:d3:43:96:4d:e6","192.168.1.223","163.182.246.50","192.168.1.223","","23.4.0.1.115","10231057_9991016105@58502.com","10231057","9991016105","GW Port Mapping","2023-04-24 10:03:51 EDT","2025-11-18 15:37:14 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6827","restored","","","","b8:94:70:db:f6:a3","163.182.250.130","163.182.250.130","163.182.250.130","","23.4.0.1.128","SN-CXNK011D6827@nosub.net","","","HTTP","2023-04-24 10:28:56 EDT","2025-06-08 16:32:18 EDT","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F43","restored","","","","b8:94:70:be:bb:5a","192.168.1.118","163.182.246.50","192.168.1.118","","23.4.0.1.115","10231057_9991016105@58502.com","10231057","9991016105","GW Port Mapping","2023-04-24 10:44:19 EDT","2025-11-18 15:34:29 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FEA1","restored","","","","f8:85:f9:9c:cd:cb","163.182.226.80","163.182.226.80","163.182.226.80","","23.4.0.1.128","10223746_9991004894@58502.com","10223746","9991004894","HTTP","2023-04-24 11:11:16 EDT","2025-11-18 09:26:41 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67D8","restored","","","","b8:94:70:db:f3:3e","136.175.70.116","136.175.70.116","136.175.70.116","","23.4.0.1.128","10217822_9991001450@58502.com","10217822","9991001450","HTTP","2023-04-24 11:27:37 EDT","2025-11-18 11:28:28 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67DC","restored","","","","b8:94:70:db:f3:6a","136.175.68.95","136.175.68.95","136.175.68.95","","23.4.0.1.128","10214371_9991013921@58502.com","10214371","9991013921","HTTP via CRSA","2023-04-24 11:27:51 EDT","2025-11-18 01:04:36 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67B4","restored","","","","b8:94:70:db:f1:b2","10.210.10.216","163.182.224.175","10.210.10.216","","23.3.0.3.57","SN-CXNK011D67B4@nosub.net","","","HTTP via CRSA","2023-04-24 11:27:55 EDT","2025-09-28 23:44:02 EDT","OFFLINE"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67E1","restored","","","","b8:94:70:db:f3:a1","163.182.244.183","163.182.244.183","163.182.244.183","","23.4.0.1.128","10204162_9991000018@58502.com","10204162","9991000018","HTTP","2023-04-24 11:28:45 EDT","2025-11-18 09:24:17 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67ED","restored","","","","b8:94:70:db:f4:25","163.182.232.66","163.182.232.66","163.182.232.66","","23.4.0.1.128","10230601_9991007183@58502.com","10230601","9991007183","HTTP","2023-04-24 11:28:53 EDT","2025-11-03 16:08:17 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F21","restored","","","","b8:94:70:be:ba:b0","192.168.1.154","163.182.226.80","192.168.1.154","","23.4.0.1.115","10223746_9991004894@58502.com","10223746","9991004894","GW Port Mapping","2023-04-24 11:37:17 EDT","2025-11-18 15:34:44 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6829","restored","","","","b8:94:70:db:f6:b9","163.182.248.129","163.182.248.129","163.182.248.129","","23.4.0.1.128","10231312_9991019500@58502.com","10231312","9991019500","HTTP","2023-04-24 13:09:07 EDT","2025-11-18 10:10:05 EST","OK"
"Hay","60DB98","GigaSpire","GS4220E","CXNK00A92D6A","restored","","","","60:db:98:49:4c:68","206.130.212.61","206.130.212.61","206.130.212.61","","23.4.0.1.128","10202357_9991001224@58502.com","10202357","9991001224","HTTP","2023-04-24 14:23:35 EDT","2025-11-18 09:24:02 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D680D","restored","","","","b8:94:70:db:f5:85","136.175.70.189","136.175.70.189","136.175.70.189","","23.4.0.1.128","10222279_9991008160@58502.com","10222279","9991008160","HTTP","2023-04-25 10:52:55 EDT","2025-11-18 06:16:54 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D68AC","restored","","","","b8:94:70:db:fc:5a","136.175.70.218","136.175.70.218","136.175.70.218","","23.4.0.1.128","10221924_9991005898@58502.com","10221924","9991005898","HTTP","2023-04-25 11:08:02 EDT","2025-11-17 17:23:00 EST","OK"
"Hay","D0768F","GigaMesh","GM1028","CXNK009D6DE2","restored","","","","d0:76:8f:f9:92:9c","192.168.1.112","163.182.236.200","192.168.2.112","","23.4.0.1.115","10227874_9991002692@58502.com","10227874","9991002692","GW Port Mapping","2023-04-25 12:32:24 EDT","2025-11-18 15:39:15 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FE74","restored","","","","f8:85:f9:9c:cb:dc","45.59.98.194","45.59.98.194","45.59.98.194","","23.4.0.1.128","10225205_9991008573@58502.com","10225205","9991008573","HTTP","2023-04-25 14:08:48 EDT","2025-11-17 19:20:17 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0DFE","restored","","","","b8:94:70:be:b5:01","192.168.1.184","136.175.70.218","192.168.1.184","","23.4.0.1.115","10221924_9991005898@58502.com","10221924","9991005898","GW Port Mapping","2023-04-25 14:33:58 EDT","2025-11-18 15:39:12 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK00DF0D7E","restored","","","","f8:85:f9:11:68:c0","163.182.239.120","163.182.239.120","163.182.239.120","","23.4.0.1.128","10231316_9991012228@58502.com","10231316","9991012228","HTTP","2023-04-25 14:35:41 EDT","2025-11-17 17:59:16 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A103B","restored","","","","b8:94:70:be:c0:32","192.168.1.172","206.130.215.249","192.168.1.172","","23.4.0.1.115","10231266_9991011789@58502.com","10231266","9991011789","GW Port Mapping","2023-04-26 10:14:06 EDT","2025-11-18 15:36:59 EST","OK"
"Hay","60DB98","GigaMesh","GM1028","CXNK00A8EF3C","","","","","","192.168.1.126","136.175.71.242","","","23.4.0.1.115","10230604_9991012841@58502.com","10230604","9991012841","HTTP","2023-04-26 11:01:21 EDT","2025-11-18 15:37:29 EST","OK"
"Hay","84d343","GigaMesh","GM1028","CXNK00CBED04","restored","","","","84:d3:43:96:43:1e","192.168.1.133","163.182.244.211","192.168.1.133","","23.4.0.1.115","10214335_9991001866@58502.com","10214335","9991001866","GW Port Mapping","2023-04-26 14:07:46 EDT","2025-11-18 15:36:25 EST","OK"
"Hay","84d343","GigaMesh","GM1028","CXNK00CBEF48","restored","","","","84:d3:43:96:4e:72","192.168.1.156","163.182.244.211","192.168.1.156","","23.4.0.1.115","10214335_9991001866@58502.com","10214335","9991001866","GW Port Mapping","2023-04-26 14:10:28 EDT","2025-11-18 15:37:44 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FE98","restored","","","","f8:85:f9:9c:cd:68","104.247.100.14","104.247.100.14","104.247.100.14","","23.4.0.1.128","10211399_9996002172@58502.com","10211399","9996002172","HTTP","2023-04-27 09:56:18 EDT","2025-11-17 21:00:07 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0FB1","restored","","","","b8:94:70:be:bd:80","192.168.1.103","136.175.70.116","192.168.1.103","","23.4.0.1.115","10217822_9991001450@58502.com","10217822","9991001450","GW Port Mapping","2023-04-27 13:47:51 EDT","2025-11-18 15:38:46 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D681D","restored","","","","b8:94:70:db:f6:35","136.175.69.211","136.175.69.211","136.175.69.211","","23.4.0.1.128","10231241_9991017107@58502.com","10231241","9991017107","HTTP","2023-04-28 07:28:01 EDT","2025-11-18 06:48:09 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0F23","restored","","","","b8:94:70:be:ba:ba","192.168.1.164","163.182.244.123","192.168.1.164","","23.4.0.1.115","10227263_9991000621@58502.com","10227263","9991000621","GW Port Mapping","2023-04-28 11:03:53 EDT","2025-11-18 15:39:05 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0FD6","restored","","","","b8:94:70:be:be:39","192.168.1.231","206.130.215.224","192.168.1.231","","23.4.0.1.115","10224635_9991005706@58502.com","10224635","9991005706","GW Port Mapping","2023-04-28 15:29:14 EDT","2025-11-18 15:38:22 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0104700C","restored","","","","f8:85:f9:89:c9:0f","206.130.212.55","206.130.212.55","206.130.212.55","","23.4.0.1.128","10221588_9991004535@58502.com","10221588","9991004535","HTTP","2023-04-29 11:57:06 EDT","2025-11-18 09:24:26 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FEBF","restored","","","","f8:85:f9:9c:cf:15","163.182.244.165","163.182.244.165","163.182.244.165","","23.4.0.1.128","10222013_9991004410@58502.com","10222013","9991004410","HTTP","2023-04-29 16:20:49 EDT","2025-11-18 09:24:08 EST","OK"
"Hay","84d343","GigaMesh","GM1028","CXNK00CBEF7A","restored","","","","84:d3:43:96:4f:6c","192.168.1.199","163.182.244.165","192.168.1.199","","23.4.0.1.115","10222013_9991004410@58502.com","10222013","9991004410","GW Port Mapping","2023-04-29 16:46:14 EDT","2025-11-18 15:35:50 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FEE6","restored","","","","f8:85:f9:9c:d0:c2","163.182.244.194","163.182.244.194","163.182.244.194","","23.4.0.1.128","10228068_9991004507@58502.com","10228068","9991004507","HTTP","2023-04-30 14:40:16 EDT","2025-11-18 09:26:27 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FEC5","restored","","","","f8:85:f9:9c:cf:57","163.182.241.97","163.182.241.97","163.182.241.97","","23.4.0.1.128","10224719_9991005825@58502.com","10224719","9991005825","HTTP","2023-04-30 15:37:39 EDT","2025-11-17 18:49:05 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0107FF31","","","","","","136.175.71.43","136.175.71.43","136.175.71.43","","23.4.0.1.128","SN-CXNK0107FF31@nosub.net","","","HTTP","2023-05-01 09:41:52 EDT","2025-08-12 11:02:06 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6809","restored","","","","b8:94:70:db:f5:59","163.182.234.160","163.182.234.160","163.182.234.160","","23.4.0.1.128","10208912_9991000585@58502.com","10208912","9991000585","HTTP","2023-05-01 10:24:14 EDT","2025-11-18 10:18:12 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK010EE00B","restored","","","","b8:94:70:43:b7:c0","136.175.69.118","136.175.69.118","136.175.69.118","","23.4.0.1.128","10222575_9991010297@58502.com","10222575","9991010297","HTTP","2023-05-01 10:53:53 EDT","2025-11-18 12:30:12 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0FFA","restored","","","","b8:94:70:be:be:ed","192.168.1.111","136.175.69.118","192.168.1.111","","23.4.0.1.115","10222575_9991010297@58502.com","10222575","9991010297","GW Port Mapping","2023-05-01 11:24:37 EDT","2025-11-18 15:35:31 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67A5","restored","","","","b8:94:70:db:f1:0d","163.182.232.82","163.182.232.82","163.182.232.82","","23.4.0.1.128","10221983_9991016087@58502.com","10221983","9991016087","HTTP","2023-05-01 13:18:55 EDT","2025-10-14 02:20:14 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67B5","restored","","","","b8:94:70:db:f1:bd","136.175.71.95","136.175.71.95","136.175.71.95","","23.4.0.1.128","10201211_9991014945@58502.com","10201211","9991014945","HTTP","2023-05-01 13:18:56 EDT","2025-11-18 00:55:14 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67C0","restored","","","","b8:94:70:db:f2:36","163.182.241.253","163.182.241.253","163.182.241.253","","23.4.0.1.128","10210120_9991001845@58502.com","10210120","9991001845","HTTP","2023-05-01 13:19:36 EDT","2025-11-18 09:57:22 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D67A6","restored","","","","b8:94:70:db:f1:18","104.247.100.201","104.247.100.201","104.247.100.201","","23.4.0.1.128","10222779_9991008857@58502.com","10222779","9991008857","HTTP","2023-05-01 13:19:37 EDT","2025-10-15 07:27:05 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6796","restored","","","","b8:94:70:db:f0:68","163.182.246.247","163.182.246.247","163.182.246.247","","23.4.0.1.128","10225986_9991009190@58502.com","10225986","9991009190","HTTP","2023-05-01 13:19:53 EDT","2025-11-18 09:26:42 EST","OK"
"Hay","b89470","GigaMesh","GM1028","CXNK011A0E4E","restored","","","","b8:94:70:be:b6:91","192.168.1.227","163.182.244.165","192.168.1.227","","23.4.0.1.115","10222013_9991004410@58502.com","10222013","9991004410","GW Port Mapping","2023-05-01 13:24:57 EDT","2025-11-18 15:34:58 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D68A9","restored","","","","b8:94:70:db:fc:39","163.182.247.157","163.182.247.157","163.182.247.157","","23.1.0.1.93","SN-CXNK011D68A9@nosub.net","","","HTTP","2023-05-01 14:20:43 EDT","2025-08-10 03:31:14 EDT","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6896","","","","","b8:94:70:db:fb:68","206.130.212.191","206.130.212.191","206.130.212.191","","23.4.0.1.128","10231308_9991014558@58502.com","10231308","9991014558","HTTP","2023-05-01 14:20:50 EDT","2025-11-18 09:34:03 EST","OK"
"Hay","b89470","GigaSpire","GS4220E","CXNK011D6891","restored","","","","b8:94:70:db:fb:31","163.182.226.244","163.182.226.244","163.182.226.244","","23.4.0.1.128","10222542_9991014534@58502.com","10222542","9991014534","HTTP","2023-05-01 14:20:52 EDT","2025-11-18 09:26:32 EST","OK"
